"Estado_civil","Modo_aplicacion","Orden_aplicacion","Curso","Asistencia_nocturna","Cualificacion_previa","Nacionalidad","Cualificacion_madre","Cualificacion_padre","Ocupacion_madre","Ocupacion_padre","Desplazado","Necesidades_educativas_especiales","Deudor","Cuotas_al_dia","Genero","Becado","Edad_al_ingreso","Internacional","Creditos_1er_sem","Inscrito_1er_sem","Evaluaciones_1er_sem","Aprobado_1er_sem","Nota_1er_sem","Sin_evaluacion_1er_sem","Creditos_2do_sem","Inscrito_2do_sem","Evaluaciones_2do_sem","Aprobado_2do_sem","Nota_2do_sem","Sin_evaluacion_2do_sem","Tasa_desempleo","Tasa_inflacion","PIB","Resultado"
"Soltero","1ra fase - contingente general",2,"Enfermería Veterinaria","Sí","Educación secundaria","Portugués","Educación Secundaria - 12º Año o Equiv.","Educación Secundaria - 12º Año o Equiv.","Trabajadores No Calificados en la Industria Extractiva, Construcción, Manufactura y Transporte","Oficiales de las Fuerzas Armadas","No","No","No","Sí","Femenimo","No",19,"No",0,6,8,6,14,0,0,6,18,3,12.6666666666667,0,12.4,0.5,1.79,"Graduado"
"Soltero","1ra fase - contingente general",1,"Educación Básica","Sí","Educación secundaria","Portugués","Educación Básica 2º Ciclo (6º/7º/8º) o Equiv.","Educación básica 1er ciclo (4º/5º año) o equiv.","Trabajadores No Calificados","Trabajadores No Calificados","No","No","No","Sí","Femenimo","Sí",19,"No",0,6,6,6,12.5,0,0,6,6,6,12.8333333333333,0,12.7,3.7,-1.7,"Graduado"
"Soltero","Transferencia",1,"Enfermería","Sí","Educación secundaria","Portugués","Educación básica 1er ciclo (4º/5º año) o equiv.","Educación básica 1er ciclo (4º/5º año) o equiv.","Técnicos y Profesiones de Nivel Intermedio","Técnicos y Profesiones de Nivel Intermedio","Sí","No","No","Sí","Femenimo","Sí",21,"No",0,8,8,8,13.105,0,0,8,8,8,13.105,0,9.4,-0.8,-3.12,"Graduado"
"Soltero","Titulares de diploma de especialización tecnológica",1,"Servicio Social (asistencia nocturna)","No","Curso de especialización tecnológica","Portugués","Educación Secundaria - 12º Año o Equiv.","Educación básica 1er ciclo (4º/5º año) o equiv.","Trabajadores No Calificados","Trabajadores Calificados en Industria, Construcción y Artesanos","No","No","No","Sí","Femenimo","Sí",21,"No",3,6,6,6,14.6666666666667,0,2,6,6,6,13.8333333333333,0,12.4,0.5,1.79,"Graduado"
"Soltero","1ra fase - contingente general",1,"Servicio Social","Sí","Educación secundaria","Portugués","Educación Básica 2º Ciclo (6º/7º/8º) o Equiv.","Desconocido","Trabajadores No Calificados","Trabajadores No Calificados","Sí","No","No","Sí","Femenimo","No",18,"No",0,6,9,5,11.4,0,0,6,8,5,10.8,0,9.4,-0.8,-3.12,"Graduado"
"Soltero","Mayores de 23 años",1,"Gestión de Publicidad y Marketing","Sí","Educación secundaria","Portugués","Educación Básica 2º Ciclo (6º/7º/8º) o Equiv.","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Trabajadores No Calificados","Operadores de Instalaciones y Máquinas y Trabajadores de Montaje","No","No","Sí","No","Masculino","No",25,"No",0,6,7,3,14,0,0,6,9,2,14.5,0,13.9,-0.3,0.79,"Desertor"
"Soltero","1ra fase - contingente general",1,"Educación Básica","Sí","Educación secundaria","Portugués","Otro - 11º Año","Otro - 11º Año","Trabajadores No Calificados","Personal Administrativo","Sí","No","No","Sí","Femenimo","No",18,"No",0,6,8,5,15.4,0,0,6,7,5,12.2,0,7.6,2.6,0.32,"Graduado"
"Soltero","1ra fase - contingente general",3,"Diseño de Comunicación","Sí","Educación secundaria","Portugués","Educación Superior - Doctorado","Educación Superior - Grado","Trabajadores de Servicios Personales, Seguridad y Protección y Vendedores","Trabajadores Calificados en Industria, Construcción y Artesanos","Sí","No","No","Sí","Femenimo","No",21,"No",0,6,6,6,14.5,0,0,6,7,5,12,0,12.4,0.5,1.79,"Graduado"
"Soltero","Cambio de curso",1,"Servicio Social","Sí","Educación secundaria","Portugués","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Trabajadores de Servicios Personales, Seguridad y Protección y Vendedores","Trabajadores de Servicios Personales, Seguridad y Protección y Vendedores","Sí","No","No","Sí","Femenimo","No",22,"No",5,10,15,8,11,0,2,7,16,5,11.2,0,9.4,-0.8,-3.12,"Matriculado"
"Soltero","1ra fase - contingente general",6,"Enfermería","Sí","Educación secundaria","Portugués","Educación Secundaria - 12º Año o Equiv.","Educación básica 1er ciclo (4º/5º año) o equiv.","Personal Administrativo","Técnicos y Profesiones de Nivel Intermedio","Sí","No","No","Sí","Femenimo","No",18,"No",0,7,7,7,13.4428571428571,0,0,8,9,8,13.7444444444444,0,16.2,0.3,-0.92,"Graduado"
"Soltero","1ra fase - contingente general",3,"Enfermería Veterinaria","Sí","Educación secundaria","Portugués","Educación Secundaria - 12º Año o Equiv.","Educación Superior - Grado","Personal Administrativo","Personal Administrativo","Sí","No","No","Sí","Femenimo","No",18,"No",0,6,8,6,14,0,0,6,9,6,13.3333333333333,0,8.9,1.4,3.51,"Graduado"
"Soltero","2da fase - contingente general",2,"Ingeniería Informática","Sí","Educación secundaria","Portugués","Otro - 11º Año","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Trabajadores de Servicios Personales, Seguridad y Protección y Vendedores","Trabajadores de Servicios Personales, Seguridad y Protección y Vendedores","No","No","No","Sí","Masculino","No",19,"No",0,5,0,0,0,0,0,5,0,0,0,0,12.4,0.5,1.79,"Desertor"
"Soltero","Mayores de 23 años",1,"Periodismo y Comunicación","Sí","Educación básica 3er ciclo (9º/10º/11º año) o equiv.","Portugués","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Técnicos y Profesiones de Nivel Intermedio","Personal Administrativo","No","No","Sí","No","Femenimo","No",27,"No",0,6,6,5,12,0,0,6,6,0,0,0,11.1,0.6,2.02,"Desertor"
"Soltero","Cambio de curso",1,"Gestión","Sí","Educación secundaria","Portugués","Educación básica 1er ciclo (4º/5º año) o equiv.","Educación básica 1er ciclo (4º/5º año) o equiv.","Trabajadores de Servicios Personales, Seguridad y Protección y Vendedores","Técnicos y Profesiones de Nivel Intermedio","No","No","No","Sí","Masculino","No",22,"No",0,5,9,3,13,0,0,5,9,3,11.6666666666667,0,12.7,3.7,-1.7,"Desertor"
"Soltero","Mayores de 23 años",1,"Diseño de Animación y Multimedia","Sí","Educación secundaria","Portugués","Educación básica 1er ciclo (4º/5º año) o equiv.","Educación Básica 2º Ciclo (6º/7º/8º) o Equiv.","Trabajadores en Procesamiento de Alimentos, Carpintería, Confección y Otras Industrias y Oficios","Trabajadores No Calificados en la Industria Extractiva, Construcción, Manufactura y Transporte","No","No","No","No","Femenimo","No",32,"No",0,0,0,0,0,0,0,0,0,0,0,0,16.2,0.3,-0.92,"Desertor"
"Soltero","1ra fase - contingente especial (Isla Madeira)",1,"Agronomía","Sí","Educación secundaria","Portugués","Educación Secundaria - 12º Año o Equiv.","Educación básica 1er ciclo (4º/5º año) o equiv.","Personal Administrativo","Trabajadores No Calificados","Sí","No","Sí","Sí","Femenimo","Sí",20,"No",13,18,19,18,15.0526315789474,0,11,13,13,13,14.5384615384615,0,15.5,2.8,-4.06,"Graduado"
"Soltero","1ra fase - contingente general",1,"Educación Básica","Sí","Educación secundaria","Portugués","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Trabajadores No Calificados","Operadores de Instalaciones y Máquinas y Trabajadores de Montaje","Sí","No","No","Sí","Femenimo","No",21,"No",0,6,8,5,12,0,0,6,9,5,10.8,0,12.7,3.7,-1.7,"Desertor"
"Soltero","2da fase - contingente general",6,"Periodismo y Comunicación","Sí","Educación secundaria","Portugués","Desconocido","Desconocido","Estudiante","Estudiante","No","No","No","Sí","Masculino","No",18,"No",0,6,0,0,0,0,0,6,0,0,0,0,7.6,2.6,0.32,"Desertor"
"Soltero","Mayores de 23 años",1,"Gestión de Publicidad y Marketing","Sí","Educación secundaria","Portugués","Desconocido","Desconocido","Estudiante","Estudiante","Sí","No","No","Sí","Femenimo","No",24,"No",0,5,10,3,13,0,0,5,11,3,11.3333333333333,0,7.6,2.6,0.32,"Desertor"
"Soltero","1ra fase - contingente general",1,"Turismo","Sí","Educación secundaria","Portugués","Educación Secundaria - 12º Año o Equiv.","Educación Secundaria - 12º Año o Equiv.","Técnicos y Profesiones de Nivel Intermedio","Técnicos y Profesiones de Nivel Intermedio","Sí","No","No","Sí","Masculino","No",20,"No",0,6,10,6,12.3333333333333,0,0,6,9,4,13,0,12.4,0.5,1.79,"Graduado"
"Soltero","1ra fase - contingente general",2,"Enfermería","Sí","Educación secundaria","Portugués","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Educación Secundaria - 12º Año o Equiv.","Trabajadores No Calificados","Trabajadores No Calificados","Sí","No","No","Sí","Masculino","No",18,"No",0,8,8,7,13,0,0,8,8,7,13,0,12.7,3.7,-1.7,"Graduado"
"Soltero","Mayores de 23 años",1,"Ingeniería Informática","Sí","Educación secundaria","Portugués","Educación básica 1er ciclo (4º/5º año) o equiv.","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Trabajadores No Calificados","Técnicos y Profesiones de Nivel Intermedio","No","No","No","Sí","Masculino","Sí",28,"No",0,5,16,3,14.3333333333333,0,0,5,9,5,12.4285714285714,0,9.4,-0.8,-3.12,"Matriculado"
"Soltero","Transferencia",1,"Turismo","Sí","Educación secundaria","Portugués","Educación Básica 2º Ciclo (6º/7º/8º) o Equiv.","Educación básica 1er ciclo (4º/5º año) o equiv.","Representantes del Poder Legislativo y Órganos Ejecutivos, Directores, Gerentes y Directores Ejecutivos","Representantes del Poder Legislativo y Órganos Ejecutivos, Directores, Gerentes y Directores Ejecutivos","Sí","No","No","Sí","Femenimo","No",28,"No",8,14,22,12,12.3333333333333,0,3,12,20,8,12,0,9.4,-0.8,-3.12,"Graduado"
"Soltero","1ra fase - contingente general",1,"Servicio Social","Sí","Educación secundaria","Portugués","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Trabajadores No Calificados","Trabajadores No Calificados","No","No","No","Sí","Femenimo","Sí",18,"No",0,6,8,6,13.5,0,0,6,9,6,12.8333333333333,0,11.1,0.6,2.02,"Graduado"
"Soltero","2da fase - contingente general",1,"Servicio Social","Sí","Educación secundaria","Portugués","Educación Básica 2º Ciclo (6º/7º/8º) o Equiv.","Educación Básica 2º Ciclo (6º/7º/8º) o Equiv.","Trabajadores de Limpieza","Trabajadores No Calificados en la Industria Extractiva, Construcción, Manufactura y Transporte","No","No","Sí","Sí","Femenimo","Sí",19,"No",0,6,6,6,12.6666666666667,0,0,6,7,6,13,0,8.9,1.4,3.51,"Graduado"
"Soltero","Titulares de otros cursos superiores",1,"Servicio Social (asistencia nocturna)","No","Educación superior - grado (1er ciclo)","Portugués","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Educación Secundaria - 12º Año o Equiv.","Trabajadores de Servicios Personales, Seguridad y Protección y Vendedores","Profesiones de las Fuerzas Armadas","Sí","No","Sí","No","Femenimo","No",23,"No",7,12,12,11,14,0,4,10,11,8,14.625,0,13.9,-0.3,0.79,"Desertor"
"Soltero","Mayores de 23 años",1,"Enfermería Veterinaria","Sí","Educación secundaria","Portugués","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Personal Administrativo","Profesiones de las Fuerzas Armadas","No","No","No","Sí","Femenimo","No",24,"No",1,6,11,5,13,0,1,6,12,1,12,0,13.9,-0.3,0.79,"Desertor"
"Soltero","Cambio de curso",1,"Servicio Social","Sí","Educación secundaria","Portugués","10º Año","10º Año","Otra Situación","Otra Situación","Sí","No","No","Sí","Femenimo","No",20,"No",8,10,14,9,12.3333333333333,0,3,7,10,7,11.7777777777778,0,7.6,2.6,0.32,"Graduado"
"Soltero","Mayores de 23 años",1,"Gestión","Sí","Educación secundaria","Portugués","Educación Básica 2º Ciclo (6º/7º/8º) o Equiv.","Educación Básica 2º Ciclo (6º/7º/8º) o Equiv.","Trabajadores Calificados en Industria, Construcción y Artesanos","Trabajadores No Calificados","No","Sí","No","Sí","Femenimo","Sí",26,"No",0,5,8,4,13,0,0,5,10,4,12.25,2,16.2,0.3,-0.92,"Graduado"
"Soltero","2da fase - contingente general",1,"Equinocultura","Sí","Educación secundaria","Portugués","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Trabajadores No Calificados","Trabajadores No Calificados","Sí","No","No","No","Femenimo","No",22,"No",0,6,0,0,0,0,0,2,2,0,0,2,9.4,-0.8,-3.12,"Desertor"
"Casado","Cambio de curso",1,"Equinocultura","Sí","12º año de escolaridad - no completado","Portugués","Desconocido","Desconocido","Estudiante","Estudiante","No","No","No","Sí","Masculino","No",28,"No",0,5,9,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,"Desertor"
"Soltero","1ra fase - contingente general",2,"Periodismo y Comunicación","Sí","Educación secundaria","Portugués","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Educación Secundaria - 12º Año o Equiv.","Trabajadores No Calificados","Técnicos y Profesiones de Nivel Intermedio","Sí","No","No","Sí","Femenimo","No",18,"No",0,6,6,6,12.6666666666667,0,0,6,6,6,13.6666666666667,0,12.7,3.7,-1.7,"Graduado"
"Soltero","Mayores de 23 años",1,"Gestión (asistencia nocturna)","No","Educación secundaria","Portugués","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Educación básica 1er ciclo (4º/5º año) o equiv.","Agricultores y Trabajadores Calificados en Agricultura, Pesca y Silvicultura","Operadores de Instalaciones y Máquinas y Trabajadores de Montaje","No","No","No","Sí","Masculino","No",40,"No",0,5,5,5,11,0,0,5,5,5,13.4,0,15.5,2.8,-4.06,"Graduado"
"Soltero","1ra fase - contingente general",1,"Equinocultura","Sí","Educación secundaria","Portugués","Educación Superior - Máster","Educación Superior - Doctorado","Especialistas en Actividades Intelectuales y Científicas","Especialistas en Actividades Intelectuales y Científicas","Sí","No","No","Sí","Femenimo","No",21,"No",0,5,12,1,11,0,0,5,9,2,10.5,0,12.7,3.7,-1.7,"Matriculado"
"Soltero","Cambio de curso",1,"Diseño de Comunicación","Sí","Educación secundaria","Portugués","Educación básica 1er ciclo (4º/5º año) o equiv.","Educación básica 1er ciclo (4º/5º año) o equiv.","Trabajadores No Calificados","Trabajadores No Calificados","Sí","No","No","Sí","Femenimo","No",25,"No",0,6,6,6,13.5,0,0,6,6,6,12.5,0,9.4,-0.8,-3.12,"Graduado"
"Soltero","Titulares de otros cursos superiores",1,"Servicio Social","Sí","Educación superior - grado (1er ciclo)","Portugués","Educación básica 1er ciclo (4º/5º año) o equiv.","Educación básica 1er ciclo (4º/5º año) o equiv.","Trabajadores de Servicios Personales, Seguridad y Protección y Vendedores","Trabajadores de Servicios Personales, Seguridad y Protección y Vendedores","No","No","No","Sí","Masculino","No",37,"No",11,16,23,15,11.7333333333333,0,6,11,17,9,11.8888888888889,0,15.5,2.8,-4.06,"Graduado"
"Soltero","Cambio de curso",1,"Diseño de Comunicación","Sí","Educación secundaria","Portugués","Educación Básica 2º Ciclo (6º/7º/8º) o Equiv.","Educación básica 1er ciclo (4º/5º año) o equiv.","Operadores de Instalaciones y Máquinas y Trabajadores de Montaje","Trabajadores Calificados en Industria, Construcción y Artesanos","Sí","No","No","Sí","Masculino","No",20,"No",3,6,6,4,12.75,0,3,9,12,3,12.6666666666667,0,12.4,0.5,1.79,"Desertor"
"Soltero","Cambio de curso",1,"Servicio Social (asistencia nocturna)","No","Otro - 11º año de escolaridad","Portugués","Educación básica 1er ciclo (4º/5º año) o equiv.","Educación Secundaria - 12º Año o Equiv.","Trabajadores No Calificados","Profesiones de las Fuerzas Armadas","No","No","No","Sí","Masculino","No",50,"No",6,13,13,6,11.3333333333333,0,2,11,11,2,13.5,0,16.2,0.3,-0.92,"Desertor"
"Casado","Mayores de 23 años",1,"Enfermería","Sí","Educación secundaria","Portugués","Educación básica 1er ciclo (4º/5º año) o equiv.","Educación básica 1er ciclo (4º/5º año) o equiv.","Trabajadores No Calificados","Agricultores y Trabajadores Calificados en Agricultura, Pesca y Silvicultura","No","No","No","Sí","Femenimo","No",41,"No",0,7,0,0,0,0,0,8,0,0,0,0,10.8,1.4,1.74,"Desertor"
"Soltero","2da fase - contingente general",2,"Educación Básica","Sí","Educación secundaria","Portugués","Educación Secundaria - 12º Año o Equiv.","Educación Secundaria - 12º Año o Equiv.","Técnicos y Profesiones de Nivel Intermedio","Trabajadores No Calificados","Sí","No","No","Sí","Femenimo","No",19,"No",0,6,8,5,13,0,0,6,8,4,10.75,0,9.4,-0.8,-3.12,"Graduado"
"Soltero","3ra fase - contingente general",1,"Servicio Social","Sí","Educación secundaria","Portugués","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Educación Básica 2º Ciclo (6º/7º/8º) o Equiv.","Trabajadores de Servicios Personales, Seguridad y Protección y Vendedores","Operadores de Instalaciones y Máquinas y Trabajadores de Montaje","Sí","No","No","Sí","Femenimo","No",18,"No",0,6,10,1,12,0,0,6,14,2,11,0,10.8,1.4,1.74,"Matriculado"
"Soltero","Titulares de otros cursos superiores",1,"Enfermería Veterinaria","Sí","Educación superior - grado (1er ciclo)","Portugués","Educación Secundaria - 12º Año o Equiv.","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Trabajadores de Servicios Personales, Seguridad y Protección y Vendedores","Trabajadores de Servicios Personales, Seguridad y Protección y Vendedores","Sí","No","No","Sí","Femenimo","No",23,"No",0,6,7,6,15.5714285714286,0,0,6,8,6,16.375,0,12.4,0.5,1.79,"Graduado"
"Soltero","3ra fase - contingente general",1,"Gestión","Sí","Educación secundaria","Portugués","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Trabajadores No Calificados","Trabajadores de Servicios Personales, Seguridad y Protección y Vendedores","Sí","No","No","Sí","Femenimo","No",19,"No",0,5,8,5,11,0,0,5,6,5,15.4,0,12.4,0.5,1.79,"Graduado"
"Soltero","2da fase - contingente general",3,"Enfermería","Sí","Educación secundaria","Portugués","Educación Básica 2º Ciclo (6º/7º/8º) o Equiv.","Educación Secundaria - 12º Año o Equiv.","Trabajadores No Calificados","Trabajadores de Servicios Personales, Seguridad y Protección y Vendedores","Sí","No","No","Sí","Femenimo","No",18,"No",0,8,8,7,14.6528571428571,0,0,8,8,7,14.6528571428571,0,10.8,1.4,1.74,"Graduado"
"Soltero","2da fase - contingente general",4,"Turismo","Sí","Educación secundaria","Portugués","Educación Secundaria - 12º Año o Equiv.","Educación Secundaria - 12º Año o Equiv.","Personal Administrativo","Especialistas en Actividades Intelectuales y Científicas","Sí","No","No","Sí","Masculino","No",19,"No",0,6,7,5,12.2,0,0,6,12,2,12,0,7.6,2.6,0.32,"Matriculado"
