"Country","Year","Status","Life_expectancy","Adult_mortality","Infant_deaths","Alcohol_consumption","Percentage_expenditure","Hepatitis_B","Measles","BMI","Under_five_deaths","Polio","Total_expenditure","Diphtheria","Incidents_HIV","GDP_per_capita","Population","Thinness_ten_nineteen_years","Thinness_five_nine_years","Income_composition","Schooling"
"Nicaragua",2003,"Developing",76.3,192,4,3.8,2.679356,88,0,43.9,5,87,6.34,86,0.3,116.136399,503999.26,2.4,1.9,0.6,11.2
"Nicaragua",2004,"Developing",71.3,200,4,3.86,36.044753,81,0,45.1,4,7,6.11,80,0.3,187.426778,55252.32,1.8,1.5,0.598,10.7
"Nicaragua",2005,"Developing",71.3,197,3,3.63,227.992157,86,0,46.5,4,88,6.15,87,0.3,1234.709777,5443891.14,1.8,1.9,0.595,11.2
"Nicaragua",2006,"Developing",72.7,11,3,3.89,21.151931,90,0,48.8,4,88,6.24,88,0.3,132.063008,560120.81,1.9,1.7,0.587,11.1
"Nicaragua",2007,"Developing",72.5,168,3,3.53,248.356623,92,0,47.1,4,94,6.86,91,0.2,1389.438884,562456.22,2.4,2.1,0.587,10.9
"Nicaragua",2008,"Developing",72.7,168,3,3.69,294.738787,96,0,47,3,98,6.9,95,0.2,1546.628004,578944.98,1.6,2.1,0.61,10.8
"Nicaragua",2009,"Developing",73.3,172,3,3.23,285.091742,99,0,47.6,3,99,6.76,98,0.2,1509.679459,6085211.28,1.9,1.9,0.63,11.2
"Nicaragua",2010,"Developing",73.9,149,3,3.47,294.158006,96,0,5.9,3,98,6.46,97,0.1,1529.0108,5921449.79,2,1.9,0.615,11.2
"Nicaragua",2011,"Developing",74.3,159,3,3.35,324.954353,99,0,6.6,3,99,6.23,99,0.1,1545.443669,54747.9,2,1.7,0.612,11.5
"Nicaragua",2012,"Developing",73.7,161,2,3.47,362.835302,99,0,52.3,3,99,8.27,97,0.1,1863.070199,583124.09,1.6,1.8,0.637,11.5
"Nicaragua",2013,"Developing",74.4,156,2,3.9,378.898604,99,0,53.6,3,99,8.52,98,0.1,1844.208032,6359660.25,1.8,1.6,0.645,11.6
"Nicaragua",2014,"Developing",74.5,154,2,3.54,472.216222,99,0,53.9,3,99,9.29,99,0.1,2012.530974,627486.03,1.6,1.8,0.632,11.5
"Nicaragua",2015,"Developing",75.6,159,2,NA,0,96,0,53.9,2,99,NA,98,0.1,283.056609,70049.94,2,1.9,0.648,11.9
"Niger",2000,"Developing",50.6,295,54,0.32,13.591095,NA,20062,14,122,40,6.09,34,1.6,166.963312,12148290.27,12.9,12.7,0.259,3.2
"Niger",2001,"Developing",55.6,276,51,0.37,1.796194,NA,60635,13,134,43,6.93,35,1.6,173.780055,11936124.22,13,12.6,0.259,2.8
"Niger",2002,"Developing",51.6,278,61,0.47,17.038639,NA,32317,15,124,43,6.57,39,1.7,178.831577,12667.44,12.4,12.6,0.254,2.9
"Niger",2003,"Developing",51.6,29,58,0.01,19.636225,NA,52047,14.4,125,43,6.31,40,1.5,241.106696,1144699.74,12.5,12.2,0.272,2.5
"Niger",2004,"Developing",52.7,273,56,0.19,21.33136,NA,66249,16.1,111,45,6.38,43,1.6,225.679884,1291952.44,12.1,12.1,0.258,3.3
"Niger",2005,"Developing",54.5,277,53,0.26,3.809038,NA,2199,16,116,47,7.3,48,1.7,24.243851,12761242.46,11.6,11.5,0.278,3.4
"Niger",2006,"Developing",54.3,276,51,0.19,45.710557,NA,55,16.2,109,52,7.29,50,1.4,263.485284,1463944.45,11.4,11.6,0.271,3.7
"Niger",2007,"Developing",56,273,51,0.01,34.061691,NA,278,15.5,107,59,7,57,1.3,300.881185,14280298.91,11.6,11.5,0.304,3.8
"Niger",2008,"Developing",56.4,278,52,0.03,40.326225,NA,1318,15.9,104,68,6.88,69,1.2,371.928433,15056750.26,11.2,11,0.272,3.8
"Niger",2009,"Developing",57,275,49,0.28,5.881226,72,783,16,94,71,6.78,71,1.2,322.705199,15665670.12,11.1,2,0.309,4
"Niger",2010,"Developing",58.3,256,57,0.01,6.01736,7,390,16.5,86,73,6.57,7,0.9,368.935255,16476954.86,1.7,1.9,0.326,4.5
"Niger",2011,"Developing",59,238,50,0.14,30.082452,75,783,17.6,96,4,6.71,74,0.7,385.113411,1684447.41,1.8,1.2,0.328,4.6
"Niger",2012,"Developing",63,228,54,0.19,27.820425,72,268,18.4,92,70,6.13,72,0.8,352.942504,17853033.21,1.4,1.6,0.327,5.1
"Niger",2013,"Developing",69.4,220,44,0.01,31.629248,67,1183,18.8,90,57,6.05,68,0.6,402.792906,17824657.4,0.9,9.7,0.313,5.1
"Niger",2014,"Developing",62.2,214,55,0.06,3.244776,67,1166,18.8,86,67,5.92,68,0.5,42.917153,19822313.67,10.1,9.5,0.351,5.3
"Niger",2015,"Developing",61.5,21,48,NA,0,63,7833,19.9,86,65,NA,64,0.4,343.877229,19260918.88,9.8,9.5,0.345,5.3
"Niue",2013,"Developing",NA,NA,0,0.01,0,98,0,78.7,0,99,7.08,99,0.1,NA,NA,0.1,0.2,NA,NA
"Norway",2000,"Developed",78.4,84,0,5.89,5906.666301,NA,0,51.8,0,90,8.11,8,0.1,38059.343532,451705.81,1,0.7,0.918,17.1
"Norway",2001,"Developed",78.9,86,0,5.46,6506.202457,NA,4,54.4,0,89,8.7,91,0.1,41353.244751,4148879.62,0.8,0.4,0.927,17.6
"Norway",2002,"Developed",78.5,84,0,5.81,761.26201,NA,5,54.5,0,92,9.74,93,0.1,4367.788608,4443564.22,0.8,0.8,0.909,17.1
"Norway",2003,"Developed",79.9,80,0,6.35,847.551579,NA,8,56.1,0,91,10.05,92,0.1,5356.09507,4442662.76,0.8,1,0.9,16.8
"Norway",2004,"Developed",80,63,0,6.35,1060.093204,NA,7,57.1,0,93,9.3,92,0.1,5831.904082,453888.75,0.9,0.9,0.924,17.5
"Norway",2005,"Developed",80.8,73,0,6.35,11817.060515,NA,0,55.1,0,91,8.99,90,0.1,64969.67108,5214340.75,0.6,0.9,0.919,17.7
"Norway",2006,"Developed",83.7,13,0,6.52,12499.781888,NA,0,58.1,0,91,8.44,94,0.1,70822.212305,445071.76,0.4,1.2,0.94,17.6
"Norway",2007,"Developed",85.7,61,0,6.62,14643.861172,NA,0,57,0,94,8.57,93,0.1,77084.596381,512068.66,0.6,0.3,0.948,17.6
"Norway",2008,"Developed",84.9,71,0,6.8,1703.289504,NA,4,57.6,0,93,8.35,92,0.1,10296.844489,4879096,0.9,0.9,0.935,17.6
"Norway",2009,"Developed",89,68,0,6.85,138.538691,NA,2,57.6,0,94,9.63,94,0.1,808.208179,4875539.56,0.6,0.2,0.939,17.4
"Norway",2010,"Developed",81.6,54,0,6.38,14487.557286,NA,3,56.8,0,93,9.28,92,0.1,84412.194386,5102296.44,0.8,0.4,0.922,17.4
"Norway",2011,"Developed",80.8,70,0,6.72,286.127002,NA,39,59.5,0,94,9.35,95,0.1,1618.722896,516286.01,1.3,0.7,0.933,17.4
"Norway",2012,"Developed",81.6,58,0,6.31,2004.634566,NA,4,56.5,0,96,9.29,95,0.1,11150.306546,537058.95,1.1,0.8,0.943,17.6
"Norway",2013,"Developed",81.7,66,0,6.26,245.831475,NA,7,5.5,0,93,9.27,95,0.1,1205.096023,617306.63,0.6,0.5,0.948,17.2
"Norway",2014,"Developed",81.5,60,0,6.06,179.602626,NA,3,6.6,0,93,9.62,91,0.1,869.712722,5011811.98,0.6,0.9,0.948,17.8
"Norway",2015,"Developed",81.8,49,0,5.98,0,NA,14,61.5,0,97,NA,95,0.1,7176.085941,528974.64,0.8,0.9,0.948,17.8
"Pakistan",2000,"Developing",62.4,16,388,0.01,19.473011,NA,2060,16.6,495,66,2.66,63,0.1,526.52848,137464789.88,22.4,22.6,0.433,5.3
"Pakistan",2001,"Developing",63.3,197,364,0.28,1.691449,NA,3684,16.7,468,69,2.7,66,0.1,52.728149,14710148.95,21.6,22.3,0.443,5.1
"Pakistan",2002,"Developing",64,189,381,0.33,21.877032,NA,3555,16.6,472,71,2.54,65,0.1,459.624122,151228410.53,22,22.2,0.494,5.4
"Pakistan",2003,"Developing",63.4,183,362,0.01,24.110128,66,4997,18,441,69,2.75,67,0.1,541.256311,1350568.9,21.8,21.4,0.471,5.8
"Pakistan",2004,"Developing",62.9,185,349,0.21,28.48998,65,4515,17.8,465,66,2.57,67,0.1,650.194331,15083.43,21.6,21.9,0.469,5.8
"Pakistan",2005,"Developing",62.5,1,369,0.35,31.233309,8,2934,16.3,440,76,2.85,79,0.1,719.216108,13926937.72,21.3,21.8,0.473,6.2
"Pakistan",2006,"Developing",63.8,180,387,0.01,35.301373,75,8176,19.8,464,78,3.53,78,0.1,918.866457,16264748.64,21.3,21.5,0.519,6.6
"Pakistan",2007,"Developing",64.8,179,359,0.4,3.765774,75,2686,1.4,483,74,3.39,75,0.1,96.505653,16376698.59,2.2,21.1,0.502,6.6
"Pakistan",2008,"Developing",64.3,178,386,0.22,5.517195,63,1117,3.3,481,8,3.15,63,0.1,148.961538,16480260.13,2.3,21.1,0.522,7.2
"Pakistan",2009,"Developing",65,170,407,0.11,0.732808,77,794,20.1,478,6,3.15,69,0.1,17.249296,1677439.94,2.5,2.6,0.498,7.3
"Pakistan",2010,"Developing",65.5,180,385,0.01,0.665089,83,4118,22.1,459,82,3.09,84,0.1,13.44521,1626773.24,2.3,2.7,0.525,7.6
"Pakistan",2011,"Developing",65.7,155,383,0.1,58.439807,74,4177,24.5,448,75,3.08,75,0.1,1150.38549,170249359.76,2.2,2.4,0.504,7.8
"Pakistan",2012,"Developing",65.8,160,368,0.01,65.65758,72,8403,23.6,511,71,2.75,74,0.1,1315.187168,174387856.44,19.3,2.2,0.522,7.8
"Pakistan",2013,"Developing",65.6,171,361,0.19,64.567563,72,8305,25.4,422,72,2.46,73,0.1,1224.236489,190734679.18,19.6,1.6,0.536,7.9
"Pakistan",2014,"Developing",66.3,166,331,0.19,61.48664,72,1426,23.6,442,71,2.42,73,0.1,1531.201508,183481512.36,19.5,19.6,0.541,7.7
"Pakistan",2015,"Developing",65.9,175,360,NA,0,73,348,26.1,437,72,NA,72,0.1,1379.204106,17846116.44,19.1,19.3,0.528,8
"Palau",2013,"Developing",NA,NA,0,NA,335.422257,99,0,83,0,99,9.02,99,0.1,1830.271187,300.24,0.1,0.1,0.774,14.4
"Panama",2000,"Developing",75.6,127,2,5.6,10.617418,NA,0,44.5,2,99,7.74,97,0.2,45.402671,35295.54,2.2,2.2,0.729,12.1
"Panama",2001,"Developing",75.5,132,2,5.59,7.710184,97,0,48,2,95,7.88,99,0.1,478.001726,393443.32,2.2,2.4,0.717,12.5
"Panama",2002,"Developing",76.1,123,1,5.36,86.907103,99,0,48.9,2,98,8.49,97,0.2,4458.808226,3131175.69,2.7,2.6,0.729,12.8
"Panama",2003,"Developing",76.2,118,1,5.82,60.53161,98,0,48.1,2,96,7.37,96,0.1,4378.935322,363671.79,2.2,2.3,0.703,12.3
"Panama",2004,"Developing",75.8,125,1,5.31,515.118592,96,0,48.4,2,91,8.66,97,0.2,4208.909256,3111023.13,2.6,1.7,0.728,12.8
"Panama",2005,"Developing",76.3,115,1,5.58,642.214218,94,0,5.7,2,89,7.4,93,0.1,4807.109638,335016.12,2.1,2,0.718,12.8
"Panama",2006,"Developing",76.3,121,1,6.03,691.974345,87,0,50,2,98,6.83,87,0.1,6206.389423,346197.07,2.3,2.3,0.732,13
"Panama",2007,"Developing",76,122,1,6.02,77.43596,85,0,52.5,2,83,6.41,85,0.2,663.731638,343919.38,1.7,1.9,0.739,12.8
"Panama",2008,"Developing",76.4,131,1,6.57,976.458655,88,0,52.4,2,87,6.77,86,0.1,6880.019014,3743406.56,2.2,2,0.747,12.4
"Panama",2009,"Developing",76.9,121,1,6.69,1108.283123,85,0,53.6,2,86,7.89,86,0.1,7565.768216,3678851.61,1.8,2,0.761,12.9
"Panama",2010,"Developing",76,116,1,7.05,1116.491951,93,0,53.7,2,92,8.53,93,0.1,8009.412135,3811631.59,1.9,1.7,0.77,12.6
"Panama",2011,"Developing",77.4,115,1,6.73,122.428634,88,4,55.7,1,92,7.37,89,0.1,844.631152,367751.7,2,1.5,0.749,13.1
"Panama",2012,"Developing",77,3,1,7.09,215.449173,86,0,55,1,90,7.1,83,0.1,1508.790005,3857758.4,2.3,2,0.783,12.6
"Panama",2013,"Developing",77.9,120,1,6.87,1767.086799,8,0,57,1,81,8.93,8,0.1,12122.060597,4113584.88,2.1,1.7,0.775,13.1
"Panama",2014,"Developing",77.2,121,1,6.7,1738.987848,7,0,56.7,1,6,8.33,8,0.1,13675.324087,403112.85,2.1,1.5,0.786,13.1
"Panama",2015,"Developing",77.5,121,1,NA,0,73,0,57.2,1,74,NA,74,0.1,13346.581167,4021411.45,2.1,1.7,0.807,13.3
"Papua New Guinea",2000,"Developing",58.4,338,11,0.8,66.887911,57,6906,37.5,14,54,3.93,59,1.1,656.660332,5904620.3,1.4,1.4,0.433,6.2
"Papua New Guinea",2001,"Developing",59.4,340,11,0.9,93.842186,59,4206,37.6,14,51,6.58,56,1.3,519.559077,5315903.25,1.2,1.9,0.418,6.6
"Papua New Guinea",2002,"Developing",59.2,317,11,0.76,116.643619,9,16753,38.6,15,53,7.78,61,1.4,564.455747,6093550.6,1.7,1.3,0.423,6.8
"Papua New Guinea",2003,"Developing",59.5,313,11,0.45,129.37598,64,3819,39.1,14,59,6.86,67,1.5,575.5464,64448.99,1.5,1.4,0.444,7
"Papua New Guinea",2004,"Developing",59.9,317,11,0.47,158.458085,7,1377,3.7,15,57,8.37,60,1.5,612.451437,5944069.06,1.5,1.6,0.414,8
"Papua New Guinea",2005,"Developing",63.6,27,11,0.53,11.722701,62,1274,39.4,16,61,6.41,73,1.4,79.258489,653845.93,1.6,1.2,0.452,8
"Papua New Guinea",2006,"Developing",68.4,294,11,0.6,137.710448,72,1,43.8,14,67,5.67,72,1.6,806.157894,629675.18,1.7,1.3,0.435,8
"Papua New Guinea",2007,"Developing",60,297,11,0.35,84.695795,64,0,45,14,72,4.5,73,1.4,972.852282,6592734.65,1.1,1.4,0.462,8.4
"Papua New Guinea",2008,"Developing",61.3,41,11,0.91,108.417282,58,0,43.2,14,74,4.34,64,1.3,1051.566261,6784117.42,1.8,1.1,0.455,8.7
"Papua New Guinea",2009,"Developing",62.1,295,11,0.97,19.889589,66,0,45.9,15,77,4.35,73,1.1,1090.845018,7084652.33,1.4,1.6,0.476,9
"Papua New Guinea",2010,"Developing",62.2,279,9,0.95,18.60581,55,0,45.2,14,73,4.07,67,1,1351.45174,666913.34,1.2,1,0.509,9.6
"Papua New Guinea",2011,"Developing",61.8,286,10,0.86,23.635573,67,0,46.5,13,69,4.99,73,1,178.59902,7070725.09,1.4,1.3,0.515,9.7
"Papua New Guinea",2012,"Developing",62.7,285,11,0.01,34.194202,68,0,47.1,13,80,4.32,75,0.9,266.05052,788742.76,1.3,1.6,0.497,9.9
"Papua New Guinea",2013,"Developing",61.9,280,10,0.12,26.956573,74,12,46.9,12,9,4.94,81,0.8,215.276748,8071360.13,1.1,1.4,0.508,10
"Papua New Guinea",2014,"Developing",62.8,274,9,0.01,209.415383,66,2306,48.1,13,65,4.39,72,0.6,2036.417241,7563402.87,1.3,1.4,0.53,9.9
"Papua New Guinea",2015,"Developing",62.9,273,9,NA,0,70,39,49.6,11,74,NA,71,0.6,NA,7526371.61,0.9,1.4,0.533,10.1
"Paraguay",2000,"Developing",79.4,171,4,6.59,269.745328,NA,0,39.4,5,86,8.2,88,0.1,1616.684051,5580.65,2.4,2.5,0.634,11.9
"Paraguay",2001,"Developing",70.9,12,4,6.91,233.662929,NA,0,38.9,5,9,7.53,89,0.1,1220.133726,545260.53,2.3,2.8,0.607,12
"Paraguay",2002,"Developing",71.9,169,4,5.43,150.412877,NA,0,5.5,4,87,6.78,88,0.1,1098.23566,573295.37,2.1,2.5,0.616,12
"Paraguay",2003,"Developing",71.5,167,4,6.31,165.311117,86,0,41.8,4,83,6.11,87,0.1,1134.215679,56479.41,2.3,2,0.651,12.6
"Paraguay",2004,"Developing",71.5,168,3,6.35,20.523075,9,0,40.9,4,92,5.79,93,0.2,144.812249,58002.98,2.1,2,0.648,12.3
"Paraguay",2005,"Developing",71.7,157,3,6.55,21.605343,92,0,42,4,97,6.56,95,0.2,159.57192,5811442.18,2.1,2.5,0.642,12.3
"Paraguay",2006,"Developing",72.5,158,3,5.51,26.010822,91,0,43.5,4,99,6.4,97,0.2,181.810132,5990145.36,2.6,2.2,0.667,12.2
"Paraguay",2007,"Developing",73.2,159,3,5.49,312.793965,87,0,44.2,4,95,6.41,95,0.1,2440.537361,5916322.7,2.7,1.7,0.652,12
"Paraguay",2008,"Developing",72,161,3,5.91,36.140153,87,0,42.6,4,86,7.76,87,0.1,361.49069,664561.17,1.8,1.8,0.664,11.8
"Paraguay",2009,"Developing",73.2,148,3,5.27,32.326375,84,0,44.9,3,82,9.18,84,0.1,2533.132482,6519396.09,2.3,1.9,0.659,12
"Paraguay",2010,"Developing",73,164,3,5.7,359.477121,89,0,47.5,3,85,9.07,91,0.1,3568.217567,689840.85,2,2.1,0.641,12.6
"Paraguay",2011,"Developing",74.6,18,3,5.55,504.089477,91,0,45.8,3,85,9.57,90,0.1,3927.868283,6643680.97,2,1.9,0.661,12.4
"Paraguay",2012,"Developing",74.2,149,3,5.32,444.786174,88,0,48.3,3,82,1.58,87,0.1,3773.389695,6296627.87,1.8,2.1,0.668,12.4
"Paraguay",2013,"Developing",72.8,144,3,5.07,562.23299,86,0,47.7,3,8,1.52,87,0.2,4375.150176,589355.42,2,2.1,0.665,12.4
"Paraguay",2014,"Developing",73.5,162,3,0.07,602.783196,87,0,49.4,3,82,9.95,87,0.2,4845.280493,6188927.23,2,1.9,0.695,12.3
"Paraguay",2015,"Developing",74.3,144,2,NA,0,93,0,4.3,3,88,NA,93,0.2,410.841882,6800487.83,1.9,1.9,0.677,12.5
"Philippines",2000,"Developing",67.3,228,68,4.45,11.931683,9,6903,16.8,86,74,3.49,78,0.1,135.094474,79167133.04,0.8,9.7,0.618,11.4
"Philippines",2001,"Developing",67.4,227,61,4.66,61.699583,48,6789,18.3,87,75,3.01,79,0.1,971.065818,71809496.52,1,9.9,0.626,11.8
"Philippines",2002,"Developing",67.3,214,64,4.67,0.101888,42,6785,18.4,89,77,2.71,78,0.1,1.779285,827206.49,1,9.7,0.617,11.6
"Philippines",2003,"Developing",67,210,72,4.45,0.89536,50,10715,19.1,92,86,3.14,82,0.1,12.417171,8252727.34,1,10,0.638,11.5
"Philippines",2004,"Developing",67,229,67,4.08,12.816183,48,2925,20.1,89,85,3.31,86,0.1,175.055065,81865359.55,1,9.3,0.639,11.7
"Philippines",2005,"Developing",67.8,219,67,4.41,105.421774,50,123,1.6,85,7,4.1,90,0.1,1209.654965,87911765.87,0.8,9.8,0.647,11.5
"Philippines",2006,"Developing",67.3,222,66,3.92,124.136263,76,9,4,83,90,3.92,86,0.1,1503.293715,9355644.03,1,10,0.641,11.8
"Philippines",2007,"Developing",66.5,224,60,4.57,132.61636,88,532,22.2,78,88,3.83,87,0.1,1550.595619,9729130.91,0.9,9.9,0.642,11.3
"Philippines",2008,"Developing",67.2,212,64,4.54,166.518975,87,302,20.3,72,90,4.48,91,0.1,2024.834618,9003878.47,0.8,9.5,0.652,11.3
"Philippines",2009,"Developing",67.5,216,59,4.87,157.186556,85,1447,21.3,75,86,4.34,88,0.1,1829.046298,8585959.19,1.3,9.5,0.652,11.6
"Philippines",2010,"Developing",67.6,216,55,5.03,220.507037,79,5599,22.6,71,78,4.53,80,0.1,2094.541233,98083250.56,1.2,9.3,0.658,11.3
"Philippines",2011,"Developing",68,213,58,5.04,193.028761,89,6350,23.9,80,86,4.43,87,0.1,2210.439484,9445370.49,1.1,9.9,0.679,11.3
"Philippines",2012,"Developing",68.2,224,59,5.08,189.912665,86,1406,24.5,77,88,4.33,87,0.1,2786.912525,96063549.51,0.9,9.7,0.666,11.5
"Philippines",2013,"Developing",68.1,215,54,4.88,24.694176,89,3111,24,63,81,4.44,89,0.1,292.44607,9646003.83,1.1,10,0.687,11.7
"Philippines",2014,"Developing",68.7,215,54,4.53,32.196909,68,56321,23.3,67,75,4.68,67,0.1,2636.343948,102330.47,1.3,9.6,0.662,11.8
"Philippines",2015,"Developing",68.7,209,57,NA,0,5,569,25.5,67,80,NA,6,0.1,3119.106904,12163123.79,0.9,9.7,0.697,11.5
"Poland",2000,"Developed",73.4,154,3,8.02,398.869307,99,76,52.5,4,97,5.48,99,0.1,4083.241692,37986295.93,2.3,3,0.775,14.6
"Poland",2001,"Developed",73.4,146,3,7.19,475.928042,92,131,52.3,3,97,5.74,99,0.1,5402.602864,3666653.94,3.1,2.3,0.798,14.7
"Poland",2002,"Developed",75.2,153,3,8.11,491.759465,99,32,53.5,3,99,6.25,98,0.1,5014.573633,3945330.69,2.7,2.4,0.799,15
"Poland",2003,"Developed",74.3,152,3,9.26,506.718075,97,47,52.8,3,99,6.12,98,0.1,5545.895547,392322.52,2.5,2.1,0.801,15.2
"Poland",2004,"Developed",75.1,141,2,9.64,619.056732,97,12,52.2,3,99,6.3,98,0.1,7238.068388,37830525.77,2.6,2.7,0.794,15.5
"Poland",2005,"Developed",74.8,142,2,9.44,79.270579,96,13,54.6,3,99,6.26,98,0.1,815.897954,39954434.61,2.3,2.7,0.808,14.8
"Poland",2006,"Developed",74.9,146,2,10.27,8.928892,99,118,55.5,3,99,6.01,98,0.1,93.73574,37717468.19,2.2,2.3,0.798,14.7
"Poland",2007,"Developed",76.6,151,2,10.62,14.956924,98,39,55.9,3,98,6.14,99,0.1,1158.919104,383310.25,2.5,2.5,0.803,15.2
"Poland",2008,"Developed",75.8,8,2,11.88,17.104133,98,0,57.3,3,97,6.97,99,0.1,146.749135,35545085.35,2.1,2.8,0.823,14.5
"Poland",2009,"Developed",75.3,138,2,10.65,1227.706004,98,115,58.8,3,98,7.12,99,0.1,10247.528515,3787929.1,1.8,2.6,0.819,15.1
"Poland",2010,"Developed",76.1,20,2,10.61,213.922983,98,13,58.4,2,97,6.84,98,0.1,13555.225301,4063500.6,1.9,2,0.809,15.2
"Poland",2011,"Developed",76.7,119,2,10.72,237.624464,99,0,59.7,2,98,6.76,99,0.1,12970.919441,3888748.36,2.2,2.4,0.825,15.4
"Poland",2012,"Developed",76.9,125,2,11.13,219.895829,96,75,59.4,2,94,6.42,98,0.1,13273.16152,4076524.14,2.4,2.1,0.832,15
"Poland",2013,"Developed",77.1,9,2,11.67,23.348834,96,81,7.3,2,94,6.28,99,0.1,1256.388365,382603.61,2.1,2.2,0.822,15
"Poland",2014,"Developed",77.8,13,2,10.8,249.12404,92,0,59.5,2,93,6.52,99,0.1,13778.488508,3653397.4,1.9,1.6,0.856,16.5
"Poland",2015,"Developed",77.8,120,2,NA,0,97,0,61.1,2,91,NA,96,0.1,12848.142729,41448250.86,1.8,1.9,0.863,16.5
"Portugal",2000,"Developed",76.4,15,1,11.58,168.405168,58,44,5.6,1,97,9.28,99,0.1,1214.667382,1372993.8,1,0.5,0.763,15.2
"Portugal",2001,"Developed",77.5,8,1,12.07,1651.744388,7,0,5.5,1,94,9.01,98,0.1,11403.15088,1362810.93,1,0.5,0.787,15.5
"Portugal",2002,"Developed",77.6,28,1,12,1973.899051,82,8,52.7,1,98,9.2,97,0.1,12852.309112,1460148.83,1,0.3,0.785,15.8
"Portugal",2003,"Developed",76.2,9,0,13.96,2379.726164,94,8,52.1,1,96,9.39,99,0.1,15693.204313,1412183.79,0.4,0.8,0.775,15.7
"Portugal",2004,"Developed",77.6,100,0,13.44,279.728421,94,5,52,1,96,9.82,96,0.1,1896.68168,1445260.9,0.7,0.6,0.811,15.8
"Portugal",2005,"Developed",77.4,12,0,13.33,3020.185635,93,7,54.6,1,93,9.92,92,0.1,18463.594746,15006.48,0.4,0.3,0.775,15.4
"Portugal",2006,"Developed",77.5,87,0,13.05,2955.278982,99,0,53.5,0,97,9.72,97,0.1,21227.477508,1506255.64,0.5,0.7,0.803,15.3
"Portugal",2007,"Developed",78.1,95,0,12.74,301.870462,97,0,55.3,0,96,9.51,96,0.1,2247.687417,1501547.22,0.6,0.6,0.813,15.8
"Portugal",2008,"Developed",79.1,91,0,12.24,3635.256539,98,1,55.8,0,94,9.88,97,0.1,25408.138958,1627046.15,0.8,0.3,0.796,15.9
"Portugal",2009,"Developed",78.6,10,0,11.88,317.280299,93,3,57.5,0,94,1.47,96,0.1,2422.891582,1594298.2,0.5,0.3,0.801,16.2
"Portugal",2010,"Developed",80.1,88,0,12.4,3371.759122,97,5,58.1,0,97,1.43,97,0.1,22989.194899,15372.54,0.7,0.6,0.826,15.9
"Portugal",2011,"Developed",81.9,88,0,11.85,3366.96869,96,2,60.1,0,98,1.71,96,0.1,21230.912701,163533.23,1,0.5,0.815,16
"Portugal",2012,"Developed",83.5,79,0,11.91,322.550008,99,22,59.2,0,97,10.03,99,0.1,2677.869748,1559032.54,1.1,0.2,0.822,16.3
"Portugal",2013,"Developed",85.6,90,0,9.99,2695.819271,97,1,5.6,0,99,9.3,98,0.1,21686.024067,1406546.63,0.8,0.8,0.822,16.3
"Portugal",2014,"Developed",89,87,0,9.84,260.448857,98,0,6.6,0,98,9.57,96,0.1,2221.262847,14475.35,0.5,0.3,0.825,16.9
"Portugal",2015,"Developed",81.5,80,0,NA,0,99,7,63.3,0,97,NA,97,0.1,1912.509993,131685.06,0.7,0.5,0.819,16.7
"Qatar",2000,"Developing",75.2,89,0,0.39,1655.455544,90,46,62.9,0,90,1.91,9,0.1,28861.20155,NA,5,4.6,0.823,12.9
"Qatar",2001,"Developing",76.9,80,0,0.8,175.344404,94,22,65.3,0,93,2.35,93,0.1,2830.597797,NA,5.1,4.5,0.801,12.5
"Qatar",2002,"Developing",77,81,0,0.99,200.454947,96,34,65,0,99,2.77,98,0.1,2974.236323,NA,4.9,4.5,0.81,12.2
"Qatar",2003,"Developing",76.5,78,0,1.2,3968.35062,94,25,65.1,0,95,4.12,92,0.1,36135.2355,NA,4.6,4.4,0.801,12.9
"Qatar",2004,"Developing",76.6,90,0,0.57,3937.65714,96,30,66.6,0,95,3.68,97,0.1,44277.840814,NA,4.7,4.6,0.83,13.8
"Qatar",2005,"Developing",76.6,89,0,1.27,4822.529347,99,83,64.2,0,98,2.96,97,0.1,50526.365203,NA,4.7,4.5,0.837,13.5
"Qatar",2006,"Developing",76.6,103,0,0.92,451.333673,98,146,64.6,0,94,2.76,97,0.1,6632.243964,NA,5.2,4.5,0.825,13.6
"Qatar",2007,"Developing",77.6,71,0,0.66,44.81685,94,328,64.2,0,97,2.28,92,0.1,705.107706,NA,4.9,4.7,0.835,12.7
"Qatar",2008,"Developing",78,77,0,0.64,5573.666731,98,0,64.2,0,97,1.75,99,0.1,77473.744675,NA,4.9,4.7,0.837,11.2
"Qatar",2009,"Developing",77.2,80,0,1.21,3548.398745,99,108,64.6,0,97,2.67,99,0.1,63409.318466,NA,4.9,4.5,0.83,12
"Qatar",2010,"Developing",76.2,97,0,1.28,35.642076,99,299,65.4,0,97,2.99,98,0.1,713.084447,NA,5,4.7,0.813,12.1
"Qatar",2011,"Developing",78.1,74,0,0.97,4801.371518,93,101,66.5,0,91,1.88,93,0.1,77996.925319,NA,5.1,5.2,0.814,12.6
"Qatar",2012,"Developing",77.9,69,0,1.45,5223.264188,92,170,65.7,0,93,1.97,92,0.1,89518.564525,NA,4.7,4.5,0.831,13.3
"Qatar",2013,"Developing",77.5,6,0,1.14,488.940393,97,70,67,0,98,2.12,98,0.1,9010.191397,NA,4.7,4.9,0.838,13.4
"Qatar",2014,"Developing",77.7,63,0,0.92,4721.656842,89,47,66.9,0,99,2.1,90,0.1,83758.548681,NA,5.1,5,0.874,13.4
